,pm25,pm10,o3,no2,so2,co,date
186,0.96875,0.3958333333333333,0.5714285714285714,0.48,0.2,0.6,2022-03-04
187,0.6458333333333334,0.2708333333333333,0.673469387755102,0.36,0.2,0.5,2022-03-05
188,0.5,0.6666666666666666,0.42857142857142855,0.48,0.4,0.7,2022-03-06
189,0.8645833333333334,0.5833333333333334,0.6122448979591837,0.76,0.4,0.8,2022-03-07
190,0.6875,0.4791666666666667,0.6530612244897959,0.48,0.4,0.8,2022-03-08
191,0.6458333333333334,0.3125,0.6938775510204082,0.36,0.4,0.5,2022-03-09
192,0.4583333333333333,0.3333333333333333,0.673469387755102,0.48,0.4,0.6,2022-03-10
193,0.4375,0.3958333333333333,0.7346938775510204,0.4,0.4,0.8,2022-03-11
194,0.53125,0.6666666666666666,0.7551020408163265,0.88,0.4,1.0,2022-03-12
195,0.8020833333333334,0.6041666666666666,0.8163265306122449,0.6,0.4,0.9,2022-03-13
196,0.7291666666666666,0.6666666666666666,0.8367346938775511,0.64,0.4,0.9,2022-03-14
197,0.7708333333333334,0.5416666666666666,0.6530612244897959,0.44,0.4,0.7,2022-03-15
198,0.6770833333333334,0.6875,0.7142857142857143,0.56,0.4,0.7,2022-03-16
199,0.8958333333333334,0.875,0.5102040816326531,0.8,0.4,0.7,2022-03-17
200,0.9895833333333334,0.75,0.8571428571428571,0.72,0.4,0.6,2022-03-18
201,0.9895833333333334,0.4791666666666667,0.8163265306122449,0.4,0.4,0.4,2022-03-19
202,0.6458333333333334,0.5625,0.8775510204081632,0.88,0.4,0.5,2022-03-20
203,0.6875,0.625,0.9795918367346939,0.84,0.4,0.6,2022-03-21
204,0.6979166666666666,0.6666666666666666,0.9387755102040817,0.52,0.4,0.6,2022-03-22
205,0.6458333333333334,0.8541666666666666,1.0612244897959184,0.72,0.4,0.8,2022-03-23
206,0.6875,0.625,0.9183673469387755,0.56,0.4,0.5,2022-03-24
207,0.5729166666666666,0.7291666666666666,1.0612244897959184,0.52,0.4,0.5,2022-03-25
208,0.6770833333333334,0.5833333333333334,0.7959183673469388,0.28,0.4,0.5,2022-03-26
209,0.6354166666666666,0.7291666666666666,0.8775510204081632,0.64,0.4,0.6,2022-03-27
210,0.6145833333333334,0.9375,1.0816326530612246,0.76,0.4,0.6,2022-03-28
211,0.7708333333333334,0.8125,0.7755102040816326,0.48,0.4,0.4,2022-03-29
212,0.75,0.5416666666666666,0.4897959183673469,0.56,0.4,0.4,2022-03-30
213,0.7083333333333334,0.375,0.32653061224489793,0.4,0.4,0.4,2022-03-31
153,0.6041666666666666,0.4166666666666667,0.4489795918367347,0.24,0.4,0.3,2022-04-01
154,0.71875,0.2708333333333333,0.5306122448979592,0.32,0.4,0.3,2022-04-02
155,0.5416666666666666,0.3333333333333333,0.7142857142857143,0.32,0.4,0.3,2022-04-03
156,0.5625,0.3125,0.673469387755102,0.44,0.4,0.3,2022-04-04
157,0.4583333333333333,0.3125,0.9183673469387755,0.56,0.4,0.4,2022-04-05
158,0.46875,0.4375,0.6530612244897959,0.6,0.4,0.5,2022-04-06
159,0.5,0.2916666666666667,0.7346938775510204,0.4,0.4,0.3,2022-04-07
160,0.3541666666666667,0.125,0.6326530612244898,0.24,0.4,0.3,2022-04-08
161,0.21875,0.125,0.7755102040816326,0.16,0.4,0.3,2022-04-09
162,0.22916666666666666,0.16666666666666666,0.8163265306122449,0.24,0.4,0.3,2022-04-10
163,0.28125,0.3333333333333333,0.9183673469387755,0.72,0.4,0.7,2022-04-11
164,0.4583333333333333,0.4166666666666667,1.0,0.68,0.4,0.6,2022-04-12
165,0.53125,0.5,0.8979591836734694,0.88,0.4,0.7,2022-04-13
166,0.6041666666666666,0.4583333333333333,0.7142857142857143,0.48,0.4,0.8,2022-04-14
167,0.5416666666666666,0.16666666666666666,0.5918367346938775,0.24,0.4,0.6,2022-04-15
168,0.2916666666666667,0.08333333333333333,0.7551020408163265,0.2,0.4,0.5,2022-04-16
169,0.15625,0.16666666666666666,0.7551020408163265,0.28,0.4,0.5,2022-04-17
170,0.3125,0.2916666666666667,0.7142857142857143,0.44,0.4,0.6,2022-04-18
171,0.5,0.3958333333333333,0.8775510204081632,0.4,0.4,0.7,2022-04-19
172,0.5833333333333334,0.6041666666666666,0.9387755102040817,0.72,0.4,0.8,2022-04-20
173,0.71875,0.4791666666666667,0.6326530612244898,0.68,0.4,0.7,2022-04-21
174,0.6666666666666666,0.375,0.6530612244897959,0.32,0.4,0.7,2022-04-22
175,0.6354166666666666,0.3333333333333333,0.673469387755102,0.32,0.4,0.7,2022-04-23
176,0.4895833333333333,0.1875,0.6938775510204082,0.36,0.4,0.7,2022-04-24
177,0.28125,0.22916666666666666,0.7755102040816326,0.4,0.4,0.7,2022-04-25
178,0.3125,0.2916666666666667,0.46938775510204084,0.4,0.4,0.6,2022-04-26
179,0.5,0.20833333333333334,0.7346938775510204,0.32,0.4,0.4,2022-04-27
180,0.3125,0.22916666666666666,0.9183673469387755,0.28,0.4,0.3,2022-04-28
181,0.3229166666666667,0.2916666666666667,0.9387755102040817,0.32,0.4,0.4,2022-04-29
182,0.4375,0.2708333333333333,0.9183673469387755,0.32,0.4,0.4,2022-04-30
131,0.40625,0.2916666666666667,0.7755102040816326,0.48,0.4,0.4,2022-05-01
132,0.3854166666666667,0.2916666666666667,0.8775510204081632,0.48,0.4,0.4,2022-05-02
133,0.375,0.3541666666666667,0.8163265306122449,0.52,0.4,0.4,2022-05-03
134,0.4583333333333333,0.3541666666666667,0.9795918367346939,0.52,0.4,0.3,2022-05-04
135,0.4479166666666667,0.375,0.8367346938775511,0.48,0.4,0.3,2022-05-05
136,0.4791666666666667,0.3541666666666667,0.8571428571428571,0.32,0.4,0.3,2022-05-06
137,0.4583333333333333,0.2708333333333333,0.9183673469387755,0.24,0.4,0.3,2022-05-07
138,0.40625,0.2916666666666667,0.7755102040816326,0.4,0.4,0.3,2022-05-08
139,0.3854166666666667,0.2708333333333333,0.8571428571428571,0.32,0.4,0.3,2022-05-09
140,0.3333333333333333,0.375,1.0816326530612246,0.64,0.4,0.3,2022-05-10
141,0.4583333333333333,0.4583333333333333,1.1224489795918366,0.44,0.4,0.4,2022-05-11
142,0.4479166666666667,0.25,0.8367346938775511,0.28,0.4,0.4,2022-05-12
143,0.22916666666666666,0.2916666666666667,0.9591836734693877,0.16,0.4,0.3,2022-05-13
144,0.3125,0.22916666666666666,1.0,0.2,0.4,0.3,2022-05-14
145,0.2708333333333333,0.3958333333333333,1.1020408163265305,0.32,0.4,0.4,2022-05-15
146,0.3854166666666667,0.3958333333333333,0.6938775510204082,0.36,0.4,0.5,2022-05-16
147,0.5,0.22916666666666666,0.7959183673469388,0.24,0.4,0.4,2022-05-17
148,0.19791666666666666,0.2708333333333333,0.9183673469387755,0.52,0.4,0.3,2022-05-18
149,0.19791666666666666,0.4166666666666667,1.183673469387755,0.48,0.4,0.4,2022-05-19
150,0.3020833333333333,0.2916666666666667,0.8367346938775511,0.24,0.4,0.4,2022-05-20
151,0.2708333333333333,0.14583333333333334,0.8163265306122449,0.12,0.4,0.4,2022-05-21
152,0.16666666666666666,0.16666666666666669,0.8571428571428572,0.2,0.4,0.4,2022-05-22
1255,0.17708333333333331,0.1875,0.8979591836734694,0.28,0.4,0.4,2022-05-31
109,0.1875,0.20833333333333334,0.9591836734693877,0.36,0.4,0.4,2022-06-01
110,0.2604166666666667,0.22916666666666666,1.0612244897959184,0.28,0.4,0.4,2022-06-02
111,0.25,0.20833333333333334,0.6530612244897959,0.28,0.4,0.4,2022-06-03
112,0.3125,0.25,0.9591836734693877,0.2,0.4,0.4,2022-06-04
113,0.3958333333333333,0.1875,0.9795918367346939,0.16,0.4,0.3,2022-06-05
114,0.2708333333333333,0.22916666666666666,1.0408163265306123,0.32,0.4,0.4,2022-06-06
115,0.21875,0.2916666666666667,0.7959183673469388,0.36,0.4,0.5,2022-06-07
116,0.40625,0.3333333333333333,0.6326530612244898,0.4,0.4,0.4,2022-06-08
117,0.4479166666666667,0.2916666666666667,0.7551020408163265,0.12,0.4,0.4,2022-06-09
118,0.3645833333333333,0.22916666666666666,0.8571428571428571,0.12,0.4,0.4,2022-06-10
119,0.3333333333333333,0.20833333333333334,0.9183673469387755,0.16,0.4,0.3,2022-06-11
120,0.28125,0.25,1.0,0.32,0.4,0.3,2022-06-12
121,0.2708333333333333,0.20833333333333334,0.8775510204081632,0.12,0.4,0.2,2022-06-13
122,0.23958333333333334,0.1875,0.7755102040816326,0.28,0.4,0.3,2022-06-14
123,0.21875,0.20833333333333334,0.7882653061224489,0.29500000000000004,0.4,0.3,2022-06-15
2692,0.22005208333333334,0.22916666666666669,0.8010204081632653,0.31000000000000005,0.4,0.3,2022-06-17
2693,0.22135416666666666,0.25,0.8137755102040816,0.325,0.4,0.4,2022-06-18
2694,0.22265625,0.27083333333333337,0.8265306122448979,0.34,0.4,0.3,2022-06-19
2695,0.22395833333333331,0.2916666666666667,0.8392857142857143,0.35500000000000004,0.4,0.3,2022-06-20
2696,0.22526041666666666,0.3125,0.8520408163265306,0.37,0.4,0.3,2022-06-21
2697,0.2265625,0.33333333333333337,0.8647959183673469,0.385,0.4,0.4,2022-06-22
1256,0.22786458333333331,0.3541666666666667,0.8775510204081632,0.4,0.4,0.3,2022-06-23
124,0.22916666666666666,0.3125,0.9183673469387755,0.2,0.4,0.4,2022-06-24
125,0.25,0.1875,1.163265306122449,0.24,0.4,0.4,2022-06-25
126,0.20833333333333334,0.3541666666666667,1.1428571428571428,0.36,0.4,0.4,2022-06-26
127,0.3125,0.375,1.0,0.28,0.4,0.4,2022-06-27
128,0.375,0.3958333333333333,1.0816326530612246,0.36,0.4,0.4,2022-06-28
129,0.3541666666666667,0.5208333333333334,1.0408163265306123,0.4,0.4,0.4,2022-06-29
130,0.375,0.6458333333333334,1.0408163265306123,0.28,0.4,0.4,2022-06-30
80,0.5,0.46875,1.0306122448979593,0.2,0.4,0.45,2022-07-01
1254,0.3489583333333333,0.2916666666666667,1.0204081632653061,0.12,0.4,0.5,2022-07-03
81,0.19791666666666666,0.20833333333333334,0.7959183673469388,0.12,0.4,0.5,2022-07-04
82,0.21875,0.20833333333333334,0.9183673469387755,0.12,0.4,0.4,2022-07-05
83,0.3125,0.25,0.9183673469387755,0.24,0.4,0.4,2022-07-06
84,0.22916666666666666,0.2708333333333333,0.8979591836734694,0.12,0.4,0.4,2022-07-07
85,0.23958333333333334,0.1875,0.7142857142857143,0.08,0.4,0.4,2022-07-08
86,0.17708333333333334,0.1875,0.6326530612244898,0.08,0.4,0.3,2022-07-09
87,0.13541666666666666,0.22916666666666666,0.7142857142857143,0.08,0.4,0.3,2022-07-10
88,0.17708333333333334,0.25,0.673469387755102,0.12,0.4,0.3,2022-07-11
89,0.14583333333333334,0.2916666666666667,0.7959183673469388,0.16,0.4,0.3,2022-07-12
90,0.14583333333333334,0.3125,0.9591836734693877,0.32,0.4,0.3,2022-07-13
91,0.15625,0.2916666666666667,0.7346938775510204,0.24,0.4,0.3,2022-07-14
92,0.25,0.2708333333333333,0.8775510204081632,0.08,0.4,0.3,2022-07-15
93,0.1875,0.14583333333333334,0.7142857142857143,0.08,0.4,0.3,2022-07-16
94,0.125,0.25,1.0612244897959184,0.32,0.4,0.3,2022-07-17
95,0.13541666666666666,0.3958333333333333,1.2040816326530612,0.36,0.4,0.3,2022-07-18
96,0.1875,0.5,1.2653061224489797,0.44,0.4,0.4,2022-07-19
97,0.28125,0.4583333333333333,1.7142857142857142,0.32,0.4,0.5,2022-07-20
98,0.2604166666666667,0.4791666666666667,1.469387755102041,0.32,0.4,0.4,2022-07-21
99,0.2708333333333333,0.5625,1.6122448979591837,0.56,0.4,0.5,2022-07-22
100,0.4583333333333333,0.16666666666666666,0.9795918367346939,0.12,0.4,0.4,2022-07-23
101,0.20833333333333334,0.375,1.183673469387755,0.24,0.4,0.5,2022-07-24
102,0.2916666666666667,0.4375,0.7551020408163265,0.36,0.4,0.7,2022-07-25
103,0.4375,0.2708333333333333,1.0816326530612246,0.2,0.4,0.6,2022-07-26
104,0.34375,0.2916666666666667,0.9387755102040817,0.32,0.4,0.6,2022-07-27
105,0.2604166666666667,0.375,1.1020408163265305,0.36,0.4,0.6,2022-07-28
106,0.3125,0.1875,0.7755102040816326,0.24,0.4,0.7,2022-07-29
107,0.28125,0.16666666666666666,0.6530612244897959,0.12,0.4,0.6,2022-07-30
108,0.2604166666666667,0.20833333333333334,0.9591836734693877,0.2,0.4,0.6,2022-07-31
49,0.25,0.20833333333333334,1.0,0.36,0.4,0.6,2022-08-01
50,0.25,0.25,1.2653061224489797,0.32,0.4,0.7,2022-08-02
51,0.2916666666666667,0.3333333333333333,1.2244897959183674,0.4,0.4,0.7,2022-08-03
52,0.28125,0.3958333333333333,1.3265306122448979,0.36,0.4,0.6,2022-08-04
53,0.2916666666666667,0.4583333333333333,1.163265306122449,0.36,0.4,0.7,2022-08-05
54,0.3333333333333333,0.16666666666666666,0.8979591836734694,0.16,0.4,0.7,2022-08-06
55,0.17708333333333334,0.25,0.7142857142857143,0.28,0.4,0.7,2022-08-07
56,0.2708333333333333,0.3125,0.8775510204081632,0.28,0.4,0.7,2022-08-08
57,0.3333333333333333,0.25,0.7142857142857143,0.2,0.4,0.6,2022-08-09
58,0.15625,0.20833333333333334,0.7142857142857143,0.16,0.4,0.6,2022-08-10
59,0.125,0.20833333333333334,0.7551020408163265,0.2,0.4,0.7,2022-08-11
60,0.17708333333333334,0.2916666666666667,0.9387755102040817,0.2,0.4,0.7,2022-08-12
61,0.3541666666666667,0.2708333333333333,1.0408163265306123,0.2,0.4,0.7,2022-08-13
62,0.3333333333333333,0.2916666666666667,0.9795918367346939,0.44,0.4,0.7,2022-08-14
63,0.3541666666666667,0.375,0.9795918367346939,0.4,0.4,0.6,2022-08-15
64,0.3333333333333333,0.3958333333333333,1.2448979591836735,0.56,0.4,0.4,2022-08-16
65,0.3125,0.5416666666666666,1.2040816326530612,0.44,0.4,0.4,2022-08-17
66,0.4270833333333333,0.5625,1.1020408163265305,0.2,0.4,0.4,2022-08-18
67,0.4583333333333333,0.2916666666666667,0.6326530612244898,0.24,0.4,0.4,2022-08-19
68,0.4583333333333333,0.14583333333333334,0.46938775510204084,0.12,0.4,0.4,2022-08-20
69,0.25,0.14583333333333334,0.5306122448979592,0.24,0.4,0.4,2022-08-21
70,0.25,0.20833333333333334,0.7142857142857143,0.2,0.4,0.4,2022-08-22
71,0.34375,0.2916666666666667,0.7346938775510204,0.24,0.4,0.4,2022-08-23
72,0.4270833333333333,0.3958333333333333,1.346938775510204,0.32,0.4,0.4,2022-08-24
73,0.46875,0.6041666666666666,1.4081632653061225,0.36,0.4,0.5,2022-08-25
74,0.4791666666666667,0.5833333333333334,1.2244897959183674,0.28,0.4,0.4,2022-08-26
75,0.4166666666666667,0.3333333333333333,0.9795918367346939,0.2,0.4,0.4,2022-08-27
76,0.3645833333333333,0.20833333333333334,0.7959183673469388,0.12,0.4,0.4,2022-08-28
77,0.28125,0.2708333333333333,1.183673469387755,0.24,0.4,0.3,2022-08-29
78,0.3541666666666667,0.25,0.9795918367346939,0.24,0.4,0.4,2022-08-30
79,0.28125,0.125,0.6122448979591837,0.16,0.4,0.3,2022-08-31
21,0.14583333333333334,0.16666666666666666,0.6530612244897959,0.24,0.4,0.3,2022-09-01
22,0.17708333333333334,0.2708333333333333,0.7551020408163265,0.4,0.4,0.3,2022-09-02
23,0.3541666666666667,0.25,0.5510204081632653,0.36,0.4,0.4,2022-09-03
24,0.4166666666666667,0.2916666666666667,0.7142857142857143,0.68,0.4,0.4,2022-09-04
25,0.4166666666666667,0.3125,0.7959183673469388,0.44,0.4,0.3,2022-09-05
26,0.375,0.4375,0.9387755102040817,0.32,0.4,0.4,2022-09-06
27,0.59375,0.4583333333333333,0.7959183673469388,0.52,0.4,0.4,2022-09-07
28,0.5208333333333334,0.14583333333333334,0.673469387755102,0.24,0.4,0.3,2022-09-08
29,0.16666666666666666,0.10416666666666667,0.673469387755102,0.12,0.4,0.3,2022-09-09
30,0.14583333333333334,0.0625,0.5714285714285714,0.12,0.4,0.3,2022-09-10
31,0.09375,0.16666666666666666,0.6530612244897959,0.12,0.4,0.3,2022-09-11
32,0.22916666666666666,0.2708333333333333,0.7755102040816326,0.32,0.4,0.3,2022-09-12
33,0.2708333333333333,0.3958333333333333,0.42857142857142855,0.68,0.4,0.3,2022-09-13
34,0.4479166666666667,0.1875,0.4897959183673469,0.36,0.4,0.4,2022-09-14
35,0.2604166666666667,0.20833333333333334,0.2653061224489796,0.32,0.4,0.4,2022-09-15
36,0.3229166666666667,0.14583333333333334,0.3673469387755102,0.12,0.4,0.3,2022-09-16
37,0.22916666666666666,0.0625,0.3877551020408163,0.08,0.4,0.3,2022-09-17
38,0.09375,0.0625,0.4489795918367347,0.2,0.4,0.3,2022-09-18
39,0.08333333333333333,0.08333333333333333,0.4489795918367347,0.12,0.4,0.3,2022-09-19
40,0.13541666666666666,0.125,0.5102040816326531,0.2,0.4,0.3,2022-09-20
41,0.1875,0.16666666666666666,0.40816326530612246,0.48,0.4,0.4,2022-09-21
42,0.23958333333333334,0.22916666666666666,0.6530612244897959,0.52,0.4,0.4,2022-09-22
43,0.375,0.3020833333333333,0.5306122448979591,0.5,0.4,0.45,2022-09-23
1253,0.484375,0.375,0.40816326530612246,0.48,0.4,0.5,2022-09-25
44,0.59375,0.2916666666666667,0.42857142857142855,0.4,0.4,0.4,2022-09-26
45,0.4895833333333333,0.10416666666666667,0.42857142857142855,0.4,0.4,0.3,2022-09-27
46,0.14583333333333334,0.14583333333333334,0.3877551020408163,0.4,0.4,0.4,2022-09-28
47,0.28125,0.16666666666666666,0.3469387755102041,0.44,0.4,0.5,2022-09-29
48,0.3645833333333333,0.2708333333333333,0.3469387755102041,0.36,0.4,0.4,2022-09-30
0,0.5208333333333334,0.08333333333333333,0.46938775510204084,0.12,0.4,0.4,2022-10-01
1,0.13541666666666666,0.125,0.42857142857142855,0.12,0.4,0.4,2022-10-02
2,0.15625,0.16666666666666666,0.3673469387755102,0.16,0.4,0.4,2022-10-03
3,0.22916666666666666,0.3125,0.3469387755102041,0.44,0.4,0.4,2022-10-04
4,0.5104166666666666,0.4791666666666667,0.5510204081632653,0.48,0.4,0.4,2022-10-05
5,0.625,0.40625,0.4693877551020408,0.48,0.4,0.4,2022-10-06
1252,0.46875,0.3333333333333333,0.3877551020408163,0.48,0.4,0.4,2022-10-09
6,0.3125,0.5833333333333334,0.4489795918367347,0.56,0.4,0.4,2022-10-10
7,0.6458333333333334,0.5625,0.40816326530612246,0.56,0.4,0.4,2022-10-11
8,0.7083333333333334,0.625,0.46938775510204084,0.64,0.4,0.4,2022-10-12
9,0.75,0.6875,0.4897959183673469,0.64,0.4,0.4,2022-10-13
10,0.8333333333333334,0.5416666666666666,0.46938775510204084,0.4,0.4,0.4,2022-10-14
11,0.6875,0.3958333333333333,0.5306122448979592,0.32,0.4,0.4,2022-10-15
12,0.5208333333333334,0.5416666666666666,0.5306122448979592,0.68,0.4,0.4,2022-10-16
13,0.6041666666666666,0.6458333333333334,0.5306122448979592,0.76,0.4,0.4,2022-10-17
14,0.6666666666666666,0.4583333333333333,0.5918367346938775,0.36,0.4,0.4,2022-10-18
15,0.4895833333333333,0.3541666666666667,0.40816326530612246,0.56,0.4,0.4,2022-10-19
16,0.4270833333333333,0.4375,0.3673469387755102,0.52,0.4,0.4,2022-10-20
17,0.5416666666666666,0.5833333333333334,0.2653061224489796,0.44,0.4,0.4,2022-10-21
18,0.6875,0.3125,0.2653061224489796,0.28,0.4,0.4,2022-10-22
19,0.5833333333333334,0.3333333333333333,0.16326530612244897,0.28,0.4,0.4,2022-10-23
20,0.59375,0.3333333333333333,0.16326530612244897,0.28,0.4,0.4,2022-10-24
